,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5
Q76MV3,47678.28135,109051.7463,84073.23765,130207.3614,82815.57368,61718.45367,57749.75969,47387.32814,99004.98554,76540.25726,1797.723386,2505.802684,3891.503141,2285.308506,3457.140841
Q78P75,26676.1397,25648.02102,35222.14742,40701.57644,16425.20782,21158.82813,17312.45711,15205.89105,27605.19929,24600.99676,17724.04916,14067.44153,20837.90111,21764.59095,23554.51604
Q794E4,29839.59966,41354.28055,23476.53708,52103.71484,24800.16828,28873.42664,36152.83608,27163.66407,35592.86988,33790.72388,23425.19949,28307.1753,36373.05765,25661.4699,33574.4244
Q7M0E3,46399.19671,61942.67037,76571.82872,86107.61984,28272.56545,68239.24023,74779.87799,60461.71206,94092.10945,96336.97664,60038.29319,88596.28017,88629.66418,105475.0743,103044.2427
Q7M0E7,4004.123622,9353.89685,9416.662272,9307.30795,4717.405401,5180.819052,7151.751792,6289.206221,9226.422057,10841.8798,7864.817847,4504.58786,3885.949053,5554.248166,7192.686068
Q7TMZ5,2383.432407,1915.639715,1871.202514,4617.899432,2657.867298,4071.868948,2632.934103,3675.274576,4559.62016,4698.875728,1440.933497,2234.234976,2041.433232,3108.544041,2815.393231
Q7TN00,3392.624837,2961.011458,4770.896084,1972.953457,804.8599125,3062.604419,22591.09543,7574.591437,4823.520176,3329.977583,9803.546001,4017.337607,3815.148552,6118.066264,82308.59901
Q7TP07,7407.452098,6283.302845,8758.453549,8495.783681,4025.94783,6481.228786,6514.244728,10274.53048,8508.856745,12393.46092,3249.164775,8402.297063,10454.01419,11421.86333,11978.2747
Q7TP35,5991.896079,6395.739098,9257.696254,9247.964311,4928.056838,8572.793985,4999.791325,4811.193256,6704.546945,10327.77383,4928.370068,3463.903706,9967.611369,3331.107363,8333.687669
Q7TP42,5725.910702,4167.332549,662.2946036,5592.98959,2639.571279,6530.363705,5754.523868,4874.202338,6300.848519,7599.770018,7625.957159,1025.065598,5226.165565,7042.000422,4180.287634
Q7TP52,13326.56344,27291.18833,23816.17534,26341.89944,12478.65262,21820.06752,26155.24877,16030.85993,25681.49912,27646.59499,18745.43504,29436.59241,28552.46315,35284.10009,31190.05731
Q7TP54,98082.7791,75788.88049,70059.96735,66857.28521,76392.73777,221111.2946,66080.25106,35887.72115,91068.2784,62119.48526,113634.6749,257413.3878,110739.3937,190741.6148,202593.8877
Q7TP77,15073.93221,23251.47377,13723.42864,19303.0021,12242.94718,18574.24816,13566.23014,12063.53827,19118.76646,22095.97071,6533.865577,8693.192742,9441.376241,11574.10095,10870.36354
Q7TP91,18027.60088,26425.94289,19757.75351,30585.71141,25484.75798,20054.54167,20780.83475,16247.34111,30541.37323,36303.68979,23359.98906,16657.19397,19555.97438,19146.91221,19970.234
Q7TPB1,64211.11931,62867.27303,69919.51543,85721.88619,75618.04156,55855.57532,60069.32765,38376.1297,89892.7216,108637.1442,27832.39899,56319.55029,58127.10157,68655.12566,38340.83912
Q7TQ16,596567.217,409775.9058,352968.4231,530420.8612,448922.7146,375432.4126,394541.0506,414563.7355,604997.2467,659101.071,154240.9917,244298.6785,332016.2144,314209.0204,106198.6583
Q7TSU1,55.76059521,1356.198039,1075.733962,1832.012314,800.2996443,81.2389628,27.20158067,81.50224058,113.2618119,119.2251638,66.27307059,21.01482884,53.43829286,100.3353726,29.46612971
Q80W89,209454.1237,266302.6866,249934.1773,309395.4787,222887.2406,129903.5622,182522.5626,167766.1738,242830.6221,323694.8881,21687.23155,92374.01931,83838.56827,95431.433,51669.01815
Q80ZA3,2410.03094,6558.971419,2682.312307,7031.627753,2463.094387,4951.800368,2261.35429,4311.756288,9881.472203,4048.601146,13135.13969,8364.226823,3971.279938,9706.158806,18397.66506
Q811A2,4255.873173,6535.570982,6007.766693,7649.395029,7671.690147,4546.645501,5553.993468,4752.234759,7663.543085,10716.827,7278.949729,3942.644278,5591.893368,6220.725615,8911.997183
Q8BHI5,32153.72603,51663.02939,43635.85537,60822.03716,56239.64786,43426.10668,63246.88634,37319.8275,40171.42577,69043.70544,36620.42071,53547.25593,48763.14585,58807.50711,35273.78848
Q8CFD0,2143.296301,3505.214325,3008.224592,4086.032069,992.3499038,4559.553829,2860.102123,2651.647082,5590.350146,7512.431547,14114.7616,14147.48665,7299.408535,5166.446401,1864.970904
Q8CFN2,61588.72821,49008.50659,53579.85074,100899.0218,46342.76649,82017.83712,62553.5101,50528.7808,99949.50806,86749.59484,51287.63924,75286.33878,53183.40869,70615.35343,32678.35388
Q8CG45,115599.2813,152000.1103,128060.2228,101544.3839,113122.1287,83512.70454,88432.90488,87038.0415,137485.784,147132.2356,133813.274,163745.9566,127889.7218,152406.0261,145319.5968
Q8CHM7,25170.67314,19716.86622,23331.61625,26749.14517,23512.85395,29760.76994,41777.66367,27245.57588,33145.94502,39684.74716,2159.637657,3186.088571,3532.788069,5874.486063,8214.623943
Q8CHN6,34706.0083,31006.15047,37427.88086,47892.54186,36494.78438,34740.46895,41370.11808,25983.14396,57418.13503,48241.27039,33872.7901,19065.38065,25439.93386,34455.55021,32732.47376
Q8K1Q0,2998.035246,3521.48048,2321.159367,3578.421411,3914.4685,2658.157414,3174.316286,2664.60895,3789.777667,2209.916086,1020.581981,911.5722421,1508.578098,1842.183582,3863.772525
Q8R3Z7,1398.43019,1385.103204,1942.64147,3217.241191,1230.269789,2891.131882,5048.178015,1399.938627,1922.338569,1606.026998,7275.432759,3200.633358,4067.438464,3927.663279,7754.604995
Q8R431,1141542.903,838420.5545,980737.3959,1274553.001,1130397.142,1095583.75,780123.0817,731580.415,1425073.821,1297174.744,178295.5817,351354.144,159329.1849,294290.1422,186574.4046
Q8R490,31466.01734,30310.98626,56025.62926,38893.82084,18061.95958,32038.04847,36388.78353,25395.80934,54147.64089,21981.50438,61206.21937,34952.38439,26058.17599,63088.3482,58023.46465
Q8VD48,40082.98043,40458.78575,35715.64437,48209.28854,43039.0443,25492.27804,22904.86063,23558.19455,42112.11375,39393.61892,65.41998967,25.2509957,0.3578152,17.43229353,72.17850458
Q8VID1,169459.9834,207561.8809,149600.4388,224237.357,136912.4447,113530.8082,140336.3557,117637.9507,239371.903,278689.111,47238.73077,66437.44853,57386.55747,84458.19913,62983.9378
Q91Y81,23931.19196,19981.11994,19444.29037,31317.86355,23844.70963,30881.29591,20057.02978,22368.22309,33818.6625,26585.30028,28422.95639,20306.56807,29805.77793,37080.63875,47074.24072
Q91ZN1,1284.992646,2974.823421,2044.213741,4390.613289,4570.927376,5553.078522,2226.286403,2349.698572,3712.17733,2831.233653,4536.081684,1346.466272,1226.049299,1763.531383,6336.432317
Q9ES32,1920.500096,2481.873238,5255.838227,4221.929003,15249.42777,5936.164316,2532.818565,4290.37821,2805.231857,9826.900938,14270.82702,4407.264714,9758.912577,15040.53812,13339.77614
Q91ZW6,14298.4537,14592.74114,11186.35637,26134.93851,11551.2149,8913.407225,12122.61086,11341.18418,18548.6554,20698.55522,13901.54546,11310.76574,14210.03143,17396.17955,14670.35193
Q920A6,55803.41232,99503.22632,65840.0258,110045.3601,75585.07577,119381.1946,78556.03485,51154.37094,126892.1826,105037.7407,69682.84296,102291.8047,114817.9964,93046.82601,104002.9376
Q920F5,114266.6785,152108.5513,111027.2364,157898.5869,153246.9967,105486.0064,145050.3163,120437.3541,149030.703,172347.9099,60410.50554,28319.3773,39566.37356,55673.16351,61496.41437
Q920L2,3659520.026,4027614.819,4348774.244,4905345.18,3869415.24,2843246.157,3570538.394,2704304.669,4944133.664,4662087.714,2942309.393,2523422.367,2797910.249,3282943.685,2894253.62
Q920L6,3233.14064,5599.724697,5936.774638,5844.680801,3236.087357,2395.702005,2915.921392,3063.456418,3833.810085,4380.950481,62.84072097,3538.726367,20.69569299,66.49134954,98.90253779
Q920P6,17211.44855,16160.57046,13949.42852,7408.756584,15806.54972,16959.45823,12137.07698,20817.74967,16141.14226,16053.07505,15452.67453,11392.76318,3715.062895,9163.222863,8930.552579
Q923M1,26907.33828,30276.17097,44828.41978,40355.89974,31919.13191,15792.71214,10027.0184,14290.90921,19665.09458,27053.75208,9393.965861,11644.61245,3578.959866,4212.064704,5893.190536
Q923Z2,14727.66954,10915.448,12511.07327,8067.767683,21547.54308,23540.62244,29073.4149,15702.76264,31965.63163,18205.43895,24407.01949,12803.31435,14820.41929,33951.6841,26684.19111
Q924S5,230989.8417,341891.8072,251076.9451,302697.0654,233200.0404,268972.0358,279066.4728,282091.6472,373201.9091,420362.6924,148108.2802,191825.1985,169012.36,218723.698,174281.4614
Q924W2,10006.83038,10813.2851,4298.530762,5447.746038,8660.664026,9003.349107,12062.75105,10140.41116,13242.3415,11950.15203,855.4255606,7169.895083,8607.703109,6305.93826,1317.4324
Q99J82,18617.90647,29974.24825,18426.01401,30051.61867,24141.95122,19910.05169,27806.38209,17272.58885,27501.23388,28387.64866,33408.25736,29677.70392,33672.31576,40474.99882,32230.7052
Q99ML5,52764.11455,64585.2076,64869.63079,96181.20252,58519.78207,68022.71347,74660.15836,90562.04929,91720.6105,97938.18189,25848.97603,65363.67255,68932.31319,62327.16008,44703.01705
Q99MZ8,16343.91876,12475.85766,10414.50927,23219.68226,23943.05759,21736.37161,21658.27992,17223.53178,28434.20467,18080.38615,26427.07751,8815.70082,12303.13037,29084.79553,17682.50956
Q9EPB1,7042.993249,9049.691158,7358.403347,11675.86092,3803.92319,8398.323382,6853.949195,4568.608298,7571.808888,8674.959482,5130.449136,5290.299036,4987.901114,6031.23693,3815.316056
Q9EPF2,15415.37824,24554.47862,21035.22749,21417.11922,14781.31347,27243.64639,26192.66115,18599.38003,26096.68134,22024.51196,23287.45161,66452.09093,38605.91031,52276.10897,41135.74412
Q9EPH8,25900.12601,26912.21539,30728.96308,37991.79753,27494.57267,20379.7482,42300.43943,29649.82231,51210.78744,38503.69288,18913.95639,25886.29854,30320.7927,25996.25794,14993.52489
Q9EPJ3,7065.470887,9365.882441,8171.747598,9354.782853,8754.067111,3955.402536,4206.898146,5024.07393,10225.30557,11533.971,1376.965921,3083.93343,5145.491142,6690.843468,5664.959297
Q9EPT8,8318.331621,7455.036957,6512.499787,9731.614958,9597.991481,3458.723468,9823.495016,3622.797014,6560.490276,7466.115696,2414.397964,12492.4074,12850.12317,6516.645908,5234.087775
Q9EQP5,33280.81901,31466.73957,47963.68951,33396.37451,40949.56228,54589.72659,43804.41735,25176.62775,56339.74853,28431.97956,124881.6428,167343.1061,141898.3476,144645.9492,165869.6866
Q9EQS0,901781.4306,789279.6357,653867.4918,861076.1984,638767.2391,1031625.077,900990.0315,995543.45,1374518.084,1355532.72,638974.3197,721919.1163,620261.7845,823969.2867,764188.1029
Q9EQX9,77333.77846,97825.24373,60715.44627,90291.34637,74854.33396,107751.2094,87934.07306,65430.42802,98570.09748,118337.0074,86590.66266,61825.0926,73319.47596,99769.5316,88601.96737
Q9ER34,13648207.74,17840265.28,16977444.07,21478688.26,16295542.36,14347812.43,14893122.79,13561354.09,20770661.58,22938257.61,15227735.16,14466690.96,16539940.25,19726897.12,16896998.23
Q9ES21,46156.75933,50011.30094,44394.29569,60576.50286,51902.44797,52049.70118,61680.55442,32533.83787,58841.03441,73503.26055,57643.092,38584.6757,45797.04232,46366.46006,64134.37172
Q9ESN0,9.435331583,7.208028619,13.28100394,20.76030318,12.36839479,1587.415746,2850.374898,1291.911153,3003.921343,1631.07258,4769.300568,1864.033774,2646.098713,5237.108911,6865.647386
Q9ESS6,2878.047481,4106.605569,8748.87728,12179.54005,7216.76216,8325.03741,9015.886296,14773.82879,17628.59533,14696.68219,12135.73486,7778.042756,9528.334073,10223.49728,3449.446222
Q9EST6,11703.89205,12905.05592,12186.75703,12744.78822,7274.452303,9946.489691,8563.445837,7160.081715,3094.373893,5163.754581,13676.6061,9877.762878,9329.172594,10370.34595,16924.05816
Q9ET09,4827.661466,4756.395765,6206.442307,1843.065064,5839.890748,4960.961113,5670.221285,5225.252919,7610.541106,3583.589969,4233.695779,2586.628723,651.2299912,7135.633306,5654.908465
Q9ET64,525.6342184,567.8315874,772.4216703,734.4887998,576.6816608,1039.578273,887.4218024,1222.871207,1501.383093,1292.609317,1385.685066,359.2024688,832.6071925,443.1151735,636.9058859
Q9JHL4,1376.648297,2207.403227,854.2879467,1250.518828,652.4408542,2010.034545,2195.009654,1469.101682,1603.853592,3683.102886,944.0911661,2084.101566,1754.360191,1674.703804,1224.655461
Q9JHW5,1238.143224,2572.164681,2517.345158,2903.239164,2367.054033,1777.434836,3607.252418,1109.419314,2922.642052,2675.74108,28.38387053,49.20008753,66.38262863,61.60653803,69.77844571
Q9JI66,14355.18298,19398.39198,10369.1816,21636.69069,17541.64944,9298.57501,12180.97419,4415.901301,11403.58041,18406.5821,313.3910798,2129.444199,1631.384987,1489.840475,899.3404819
Q9JIX3,4100.938027,3516.286723,3402.256035,1808.497392,3209.934489,2818.179026,4867.800428,2965.79235,4420.365357,3928.709253,3278.697209,6827.751007,5214.496393,1679.463883,1184.545888
Q9JJ54,25696.75691,35714.20436,36656.03376,39768.39771,10167.75033,26904.69873,30949.02255,24335.90661,35677.12946,30537.36595,26805.15148,33747.31489,36356.78812,21908.07154,32698.45555
Q9JJK4,3160.78405,4677.405015,3700.591469,3915.419099,3957.214139,4178.550015,2735.643585,1793.103376,2492.044497,3507.565807,587.3159204,972.2065328,1273.791949,1265.054223,392.3768264
Q9JK59,2197.403195,1570.911326,1680.762489,3103.078873,1484.394851,1765.026182,1875.657518,870.200389,2414.783922,1351.04189,2121.68372,578.9800261,1719.408748,2277.771211,2672.826016
Q9JKB7,51650.4011,71125.91526,67812.73676,76390.09899,57349.49633,85036.71979,56996.52364,47355.8236,77206.2214,71730.02499,121980.1449,111741.0334,125309.0378,116973.7301,140750.333
Q9JKW1,11772.39533,7919.621253,10908.64463,18097.58444,9889.189349,11978.09364,13978.76407,9494.568091,16446.92293,25691.40431,6707.222758,4904.715836,11476.18946,10951.00449,9697.50852
Q9JLA3,6496.037396,10045.63661,5251.050093,13131.26367,9097.460822,4362.597752,4301.376894,7594.394293,6317.564528,17185.82852,8197.464329,3293.905447,5203.388227,4183.705397,999.2075329
Q9JLZ1,44755.65323,52951.19494,52098.72148,62548.93705,49686.59706,52041.37323,58612.73874,47990.41504,65015.08588,72722.50758,32350.96911,35124.67664,37084.98982,59427.23549,63496.53034
Q9JMB5,2623.996646,2314.017903,1750.860765,2366.030882,1970.035963,2847.909811,2749.511108,3009.718673,3873.697476,3163.769839,7617.897444,426.2939495,2818.892331,1449.625492,3458.801235
Q9JMI1,4439.761655,4388.438157,3918.352979,2897.287195,2022.836183,7650.473272,3757.001729,966.5592715,8317.913706,8149.605359,44527.73524,47314.96252,62985.51967,72272.45321,60253.97666
Q9JMJ4,2990.061045,2864.099411,3255.802998,3982.699949,5304.031738,7458.09758,4889.848796,2400.105839,5496.033799,2873.832578,1769.730193,1473.464693,3686.170453,2105.863955,2769.623282
Q9QVC8,16240.09347,16383.73073,7522.476718,23083.93367,11922.0801,23603.49849,19280.34863,16136.62516,24658.15315,34018.33322,13853.18716,11204.85238,11019.5206,13640.76035,9193.420536
Q9QX69,1583.197817,2390.040781,2743.791946,4449.511856,1730.099918,3196.559532,2083.520744,2519.643057,5079.356669,4380.421148,1619.490114,2978.264112,3225.013445,5022.494284,6160.233465
Q9QYL8,8021.840866,7779.78937,12588.32182,12520.02418,11410.0114,5417.332902,3904.057342,7816.276266,11808.56993,17974.52134,2490.171534,6007.77662,5608.331202,3718.504947,1991.844603
Q9QYU2,38139.73511,41386.81286,31467.61245,50754.38884,35978.32025,26548.26238,32339.26683,52302.03632,52001.0606,48430.50372,10243.8996,16629.86149,18406.44798,20037.43493,18306.43441
Q9QYW3,1925.905434,2353.785664,910.9099982,4297.369601,2898.957151,2108.012898,1802.478899,2379.987932,2420.536985,1483.478104,2894.317441,2357.328745,1629.421421,2211.891393,2940.874027
Q9QZ76,368627.912,428598.9894,1053006.289,467991.3532,258644.1406,155786.8376,180741.7331,174355.1232,188197.8092,260751.6423,6509.246814,40196.31583,16198.28012,11312.06363,118375.6302
Q9QZA6,20830.88345,6194.267042,6567.318173,14212.80148,4988.384239,10282.70964,4136.618998,14076.22827,17563.36212,19432.30231,13322.71128,18435.26938,29243.07663,21732.2573,25072.19198
Q9R0T3,1838.135611,4954.443372,2149.935721,8700.519236,4933.496192,5715.473587,6900.34055,4085.463687,3696.480575,10082.96144,1349.123265,580.7644388,1113.11632,1179.015967,1014.022697
Q9R1B1,8724.534646,12114.57773,7799.550039,3990.266276,15593.92034,1976.483137,2653.98481,9734.902721,4864.494781,11364.58731,1729.175525,1865.295309,1956.779861,2696.222587,8211.531369
Q9R1T1,21177.6813,27743.21629,27215.75003,29359.52348,33516.87416,19182.18868,24593.90518,23438.4773,28169.87426,27547.34674,14270.09431,23869.06394,28567.04963,48835.9429,37907.88012
Q9R1T3,56547.31511,41967.25786,55066.08733,68504.81299,66068.94934,72311.60885,70854.07157,78765.84955,106948.4878,86524.63212,27397.17429,7668.224757,5804.855899,34285.1249,15179.07876
Q9R1T5,40540.02573,48586.72797,52705.8568,64765.42196,48324.56026,51012.87113,36443.65503,46586.21271,66944.90166,72603.40967,57721.49106,76921.40676,93134.64078,81568.37878,64320.69872
Q9WTT7,2159.137688,1804.51618,881.4634347,3186.011609,697.5013019,1807.332179,3069.212418,849.4974047,4083.395049,2016.459957,576.9808736,2427.514648,1141.840459,2426.03449,1802.807838
Q9WU49,12545.19793,16409.41413,1402.923073,22935.57458,13982.44234,13044.90431,7388.198071,9095.36057,16563.11959,14026.4256,1826.818007,9228.61649,4884.224945,4654.496877,3055.762794
Q9WV97,68679.88782,87163.7761,70385.56041,67177.74087,60140.60037,75746.88913,79014.96013,70804.20233,105929.2189,84308.08767,54486.61396,47581.94227,52409.76451,58888.34125,74890.31038
Q9WVH8,8794.10829,9492.587247,10810.96671,8586.282729,13932.44422,3533.508473,2530.424166,2503.350712,1610.988473,6004.18884,547.2620726,3730.004917,4989.079253,4711.215492,5725.341616
Q9WVJ4,14902.13883,11757.86375,7315.629356,16378.84429,7166.214607,7047.113138,5068.630113,3317.445758,5440.381711,8239.590461,1564.114091,7575.489558,3559.660841,2139.196461,2014.109822
Q9WVJ6,240762.2625,264190.9398,241845.424,317599.7367,266001.0073,238175.2686,251989.8817,192686.2645,345097.268,290069.5781,116843.9074,195056.288,190005.6631,215881.0309,225285.5783
Q9WVK7,3150776.152,2917064.298,3263719.383,4386014.161,4638287.487,2184963.176,2301410.48,2437596.239,3106052.086,3841966.268,1831021.036,1625111.141,1597499.486,2490567.072,1267642.109
Q9Z0V5,69921.50974,108846.2791,148061.8519,104637.671,75530.13278,124223.8989,77348.86185,55159.94811,153060.2127,173128.6628,68599.91016,74334.5828,101263.7953,37018.85159,116906.6622
Q9Z1H9,46213.48861,34705.70257,42149.61877,34252.40649,31747.70977,68164.28865,66110.18098,48598.00259,69629.65593,75547.77468,48753.22476,89133.16816,85061.58807,90514.0231,102611.2837
Q9Z1N1,11196.53964,17896.76877,13861.96529,22580.99634,16638.38664,17449.55822,18763.55887,17541.27756,15019.26695,22563.76083,84.22286757,45.70925583,69.2468193,84.03407714,1566.925016
Q9Z1N4,151386.8922,133222.6861,124165.8743,172563.8835,171834.2113,75467.90272,119899.216,96651.42672,136126.7588,147092.5363,54089.48975,44752.05447,39555.71422,48049.15731,46161.93426
